1,1,0.0055248618784530384,RandomParty@3,(Offer  bid:Bid[Pie: a286, ])
1,2,0.0055248618784530384,RandomParty2@4,(Offer  bid:Bid[Pie: a371, ])
1,3,0.0055248618784530384,Group1@5,(Offer  bid:Bid[Price: $3.71, Delivery: 45 days, Payment: Upon delivery, Returns: Full price, ])
2,1,0.011049723756906077,RandomParty@3,(Offer  bid:Bid[Pie: a251, ])
2,2,0.011049723756906077,RandomParty2@4,(Offer  bid:Bid[Pie: a71, ])
2,3,0.011049723756906077,Group1@5,(Offer  bid:Bid[Price: $3.98, Delivery: 30 days, Payment: Upon delivery, Returns: Full price, ])
3,1,0.016574585635359115,RandomParty@3,(Offer  bid:Bid[Pie: a341, ])
3,2,0.016574585635359115,RandomParty2@4,(Offer  bid:Bid[Pie: a419, ])
3,3,0.016574585635359115,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 60 days, Payment: 30 days after delivery, Returns: Full price, ])
4,1,0.022099447513812154,RandomParty@3,(Offer  bid:Bid[Pie: a161, ])
4,2,0.022099447513812154,RandomParty2@4,(Offer  bid:Bid[Pie: a444, ])
4,3,0.022099447513812154,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 60 days, Payment: Upon delivery, Returns: 5% spoilage allowed, ])
5,1,0.027624309392265192,RandomParty@3,(Offer  bid:Bid[Pie: a531, ])
5,2,0.027624309392265192,RandomParty2@4,(Offer  bid:Bid[Pie: a836, ])
5,3,0.027624309392265192,Group1@5,(Offer  bid:Bid[Price: $3.71, Delivery: 30 days, Payment: 60 days after delivery, Returns: Full price, ])
6,1,0.03314917127071823,RandomParty@3,(Offer  bid:Bid[Pie: a718, ])
6,2,0.03314917127071823,RandomParty2@4,(Offer  bid:Bid[Pie: a45, ])
6,3,0.03314917127071823,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 30 days after delivery, Returns: 5% spoilage allowed, ])
7,1,0.03867403314917127,RandomParty@3,(Offer  bid:Bid[Pie: a946, ])
7,2,0.03867403314917127,RandomParty2@4,(Offer  bid:Bid[Pie: a185, ])
7,3,0.03867403314917127,Group1@5,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: Upon delivery, Returns: 10% spoilage allowed, ])
8,1,0.04419889502762431,RandomParty@3,(Offer  bid:Bid[Pie: a496, ])
8,2,0.04419889502762431,RandomParty2@4,(Offer  bid:Bid[Pie: a881, ])
8,3,0.04419889502762431,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 20 days, Payment: 30 days after delivery, Returns: 10% spoilage allowed, ])
9,1,0.049723756906077346,RandomParty@3,(Offer  bid:Bid[Pie: a940, ])
9,2,0.049723756906077346,RandomParty2@4,(Offer  bid:Bid[Pie: a738, ])
9,3,0.049723756906077346,Group1@5,(Offer  bid:Bid[Price: $3.71, Delivery: 30 days, Payment: Upon delivery, Returns: 10% spoilage allowed, ])
10,1,0.055248618784530384,RandomParty@3,(Offer  bid:Bid[Pie: a937, ])
10,2,0.055248618784530384,RandomParty2@4,(Offer  bid:Bid[Pie: a556, ])
10,3,0.055248618784530384,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 30 days after delivery, Returns: 10% spoilage allowed, ])
11,1,0.06077348066298342,RandomParty@3,(Offer  bid:Bid[Pie: a109, ])
11,2,0.06077348066298342,RandomParty2@4,(Offer  bid:Bid[Pie: a219, ])
11,3,0.06077348066298342,Group1@5,(Offer  bid:Bid[Price: $3.71, Delivery: 60 days, Payment: 60 days after delivery, Returns: Full price, ])
12,1,0.06629834254143646,RandomParty@3,(Offer  bid:Bid[Pie: a736, ])
12,2,0.06629834254143646,RandomParty2@4,(Offer  bid:Bid[Pie: a414, ])
12,3,0.06629834254143646,Group1@5,(Offer  bid:Bid[Price: $3.98, Delivery: 30 days, Payment: 60 days after delivery, Returns: Full price, ])
13,1,0.0718232044198895,RandomParty@3,(Offer  bid:Bid[Pie: a346, ])
13,2,0.0718232044198895,RandomParty2@4,(Offer  bid:Bid[Pie: a155, ])
13,3,0.0718232044198895,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 45 days, Payment: 30 days after delivery, Returns: 10% spoilage allowed, ])
14,1,0.07734806629834254,RandomParty@3,(Offer  bid:Bid[Pie: a760, ])
14,2,0.07734806629834254,RandomParty2@4,(Offer  bid:Bid[Pie: a281, ])
14,3,0.07734806629834254,Group1@5,(Offer  bid:Bid[Price: $3.71, Delivery: 20 days, Payment: 30 days after delivery, Returns: 10% spoilage allowed, ])
15,1,0.08287292817679558,RandomParty@3,(Offer  bid:Bid[Pie: a577, ])
15,2,0.08287292817679558,RandomParty2@4,(Offer  bid:Bid[Pie: a515, ])
15,3,0.08287292817679558,Group1@5,(Offer  bid:Bid[Price: $3.47, Delivery: 30 days, Payment: 60 days after delivery, Returns: 10% spoilage allowed, ])
16,1,0.08839779005524862,RandomParty@3,(Offer  bid:Bid[Pie: a997, ])
16,2,0.08839779005524862,RandomParty2@4,(Offer  bid:Bid[Pie: a353, ])
16,3,0.08839779005524862,Group1@5,(Offer  bid:Bid[Price: $3.98, Delivery: 60 days, Payment: 30 days after delivery, Returns: Full price, ])
17,1,0.09392265193370165,RandomParty@3,(Offer  bid:Bid[Pie: a549, ])
17,2,0.09392265193370165,RandomParty2@4,(Offer  bid:Bid[Pie: a518, ])
