1,1,0.0055248618784530384,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
1,2,0.0055248618784530384,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
2,1,0.011049723756906077,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
2,2,0.011049723756906077,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
3,1,0.016574585635359115,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
3,2,0.016574585635359115,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
4,1,0.022099447513812154,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
4,2,0.022099447513812154,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
5,1,0.027624309392265192,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
5,2,0.027624309392265192,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
6,1,0.03314917127071823,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
6,2,0.03314917127071823,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
7,1,0.03867403314917127,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
7,2,0.03867403314917127,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
8,1,0.04419889502762431,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
8,2,0.04419889502762431,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
9,1,0.049723756906077346,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
9,2,0.049723756906077346,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
10,1,0.055248618784530384,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
10,2,0.055248618784530384,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
11,1,0.06077348066298342,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
11,2,0.06077348066298342,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
12,1,0.06629834254143646,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
12,2,0.06629834254143646,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
13,1,0.0718232044198895,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
13,2,0.0718232044198895,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
14,1,0.07734806629834254,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
14,2,0.07734806629834254,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
15,1,0.08287292817679558,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
15,2,0.08287292817679558,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
16,1,0.08839779005524862,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
16,2,0.08839779005524862,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
17,1,0.09392265193370165,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
17,2,0.09392265193370165,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
18,1,0.09944751381215469,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
18,2,0.09944751381215469,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
19,1,0.10497237569060773,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
19,2,0.10497237569060773,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
20,1,0.11049723756906077,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
20,2,0.11049723756906077,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
21,1,0.11602209944751381,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
21,2,0.11602209944751381,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
22,1,0.12154696132596685,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
22,2,0.12154696132596685,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
23,1,0.1270718232044199,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
23,2,0.1270718232044199,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
24,1,0.13259668508287292,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
24,2,0.13259668508287292,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
25,1,0.13812154696132597,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
25,2,0.13812154696132597,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
26,1,0.143646408839779,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
26,2,0.143646408839779,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
27,1,0.14917127071823205,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
27,2,0.14917127071823205,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
28,1,0.15469613259668508,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
28,2,0.15469613259668508,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
29,1,0.16022099447513813,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
29,2,0.16022099447513813,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
30,1,0.16574585635359115,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: the good, the bad & the ugly, ])
30,2,0.16574585635359115,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
31,1,0.1712707182320442,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
31,2,0.1712707182320442,RandomParty2@1,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
32,1,0.17679558011049723,RandomParty@0,(Offer  bid:Bid[location: wolff, movie: the good, the bad & the ugly, ])
32,2,0.17679558011049723,RandomParty2@1,(Offer  bid:Bid[location: wolff, movie: finding nemo, ])
33,1,0.18232044198895028,RandomParty@0,(Offer  bid:Bid[location: pathe, movie: finding nemo, ])
